1000 7.840837322434777 16.46706586826347
2000 7.576059857368682 8.891308292505897
3000 6.3852365963889355 6.050399201596806
4000 1.544124129280728 4.562303963501568
5000 2.758370683995569 3.6465530477506523
6000 2.405190456380455 3.02620565320971
7000 4.057058472059808 2.5781769793745837
8000 2.9472247000289364 2.239423591840709
9000 3.834828386238639 1.9743122450750676
10000 1.8890739969131651 1.7611835153222966
11000 2.522565215504538 1.586113487311092
12000 3.5461414303308474 1.4397434638918885
13000 1.8180657307714088 1.3155507167483216
14000 3.3065723922502688 1.2088499058221585
15000 1.5169384095413456 1.116188675281017
16000 3.966667878845299 1.0349671028313743
17000 2.223685504428362 0.9631898992712249
18000 2.792983038484488 0.8993003004979054
19000 1.0470603611491671 0.8420658682634732
20000 1.4434637668829724 0.7904982114977965
21000 2.7197205997756075 0.7437954280119006
22000 1.4666758925030488 0.7013001024977072
23000 1.6274849895626913 0.6624681671140478
24000 2.148833736634116 0.6268454825885419
25000 2.3369469902681455 0.5940499952475999
26000 1.9529936632080531 0.5637579802227606
27000 1.951615323189991 0.5356933192438651
28000 1.9592323154806532 0.5096190597528347
29000 2.5804040340563557 0.4853307084461214
30000 1.6046701423988894 0.4626508572259455
31000 2.6720663050487556 0.44142484262244736
32000 1.372175863720602 0.4215172140191666
33000 2.9308935373094025 0.4028088401510232
34000 1.810565007396662 0.38519452323423325
35000 0.9447676938563405 0.3685810197786246
36000 0.8534958875358382 0.3528853894421103
37000 3.0338863209583966 0.3380336101989569
38000 0.7998448560915531 0.32395941102089015
39000 1.2791433106705683 0.31060328322945935
40000 1.6381784449045038 0.2979116394077517
41000 1.9861164398398137 0.28583609480069
42000 1.6804456585881167 0.2743328508859059
43000 1.1873077342282072 0.2633621645597694
44000 1.6059844048043974 0.2528878893796118
45000 0.91736296693015 0.2428770777030011
46000 0.9060036224532764 0.23329963449723928
47000 0.8241319979299521 0.2241280151561285
48000 1.3218893534502523 0.215336960932906
49000 1.1897384349224576 0.20690326663745678
50000 1.0532570121937033 0.19880557609879845
51000 0.8109454080576785 0.19102420159680644
52000 0.9828538019337641 0.18354096404891368
53000 0.7412690806402867 0.17633905122086652
54000 1.0433523598755328 0.16940289163370675
55000 1.1246016124390137 0.1627180421765166
56000 0.7531986462402283 0.15627108771780285
57000 1.4688958635200877 0.15004955124715613
58000 0.6868847894158974 0.14404181328065524
59000 1.0909089981973061 0.13823703943464427
60000 0.8461206129443599 0.13262511521806886
61000 0.9131140330532013 0.12719658721772148
62000 0.679869258447342 0.12194260995693501
63000 0.9949533026201557 0.11685489779933805
64000 1.308769220801588 0.11192568134758518
65000 0.9799005110581236 0.1071476678544751
66000 0.5919693975525988 0.10251400522218401
67000 0.8513394307967729 0.098018249215854
68000 0.5780337762386712 0.09365433356161573
69000 0.3000000000000449 0.08941654263726884
70000 0.34836619701173116 0.08529948649709129
71000 1.0315018563743603 0.08129807800130079
72000 0.40000042493782817 0.07740751184611389
73000 0.7141543858289595 0.07362324531265341
74000 0.5421161392600659 0.0699409805725476
75000 0.3064295338910973 0.06635664840531702
76000 0.6999990183799684 0.06286639319785631
77000 0.41256636228214466 0.05946655910975979
78000 0.49757741097907005 0.05615367730013121
79000 0.475873295933789 0.05292445412205893
80000 0.3998399752379369 0.04977576020029767
81000 0.5229780311220688 0.046704620316018186
82000 0.36469482244077905 0.04370820402989645
83000 0.45855115606622987 0.040783816981421805
84000 0.41153088490228823 0.037928892808207826
85000 0.2972328146728345 0.035140985634365074
86000 0.3553961642456261 0.0324177630817252
87000 0.3814860390164749 0.029756999761944042
88000 0.3553961642470824 0.027156571211318842
89000 0.1424748092570227 0.024614448233577696
90000 0.20660853541667562 0.022128691618979346
91000 0.20507134034670502 0.01969744721084149
92000 0.24165051475675342 0.017318941293118728
93000 0.03832721836093597 0.01499147627491798
